Device,Humidity,Temperature,Experiment,time,Pi
 'gnfuv-temp-exp1-55d487b85b-5ztk8',39,24,1,2018-03-26 18:17:11.494380000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',39,24,1,2018-03-26 18:17:45.075431000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:18:18.661582000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:18:52.241019000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:19:25.814632000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,22,1,2018-03-26 18:19:59.395473000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:20:35.495737000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:21:11.595489000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:21:18.867292000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:21:26.125385000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:21:31.293181000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:21:36.405265000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:21:42.041829000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:21:58.197108000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:22:03.758441000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:22:09.397216000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:22:14.959204000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:22:20.799216000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:22:29.384243000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:22:38.415164000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:22:44.939762000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:22:50.504364000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:22:56.084410000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:23:01.792290000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:23:10.249128000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:23:15.860993000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:23:21.426109000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:23:27.972249000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:23:33.530950999,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:23:39.094073000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:23:47.224077000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:23:53.923792000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:23:59.481777000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:24:05.259660999,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,23,1,2018-03-26 18:24:13.369016000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:24:49.470052000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:25:23.051652000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:26:04.224339000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:26:37.805451000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:27:11.396672000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:27:44.970426000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:28:18.541536000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,23,1,2018-03-26 18:28:52.114356000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:29:25.687615000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:30:01.788367000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:30:23.460658000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:30:29.022157000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:30:37.224432000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:30:42.803608000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:30:48.881880000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:30:59.955607000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8', None, None,1,2018-03-26 18:31:42.905575000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:31:51.460031000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:31:57.952596000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:32:04.152751000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:32:09.732632000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:32:16.263863000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:32:22.299399000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:32:27.869611000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:32:33.498404000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:32:46.638874000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:32:52.197078000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:32:57.995387000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:33:04.076542000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:33:15.181801000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:33:23.270024000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:33:36.772149000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:33:45.070096000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:33:50.786154000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8', None, None,1,2018-03-26 18:34:34.195616000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:34:40.436032000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:34:46.621324000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:34:54.726324000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:35:00.283415000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:35:05.844816000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:35:11.812227000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:35:45.382172000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:36:18.962139000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:36:55.068324000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:37:28.647590000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:38:02.229318000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',47,22,1,2018-03-26 18:38:35.804347000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,21,1,2018-03-26 18:39:09.378684000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,22,1,2018-03-26 18:39:18.614969000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,22,1,2018-03-26 18:39:32.081612000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,22,1,2018-03-26 18:39:37.740547000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,22,1,2018-03-26 18:39:43.811956000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8', None, None,1,2018-03-26 18:40:27.232421000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,22,1,2018-03-26 18:40:33.045567000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,22,1,2018-03-26 18:40:44.198601000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:40:52.297610000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:40:58.874683000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:41:07.907853000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:41:13.486753000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8', None, None,1,2018-03-26 18:41:56.930245000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:42:03.200409000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:42:12.297788000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:42:18.337584000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:42:24.722246000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:42:35.857769000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,21,1,2018-03-26 18:42:45.055885000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,21,1,2018-03-26 18:42:50.751369000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,21,1,2018-03-26 18:42:56.594902000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,21,1,2018-03-26 18:43:05.406086000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,21,1,2018-03-26 18:43:14.346309000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,21,1,2018-03-26 18:43:20.111530000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,21,1,2018-03-26 18:43:26.155869000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8', None, None,1,2018-03-26 18:44:09.739757000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,21,1,2018-03-26 18:44:15.554700000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,21,1,2018-03-26 18:44:24.167305000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,21,1,2018-03-26 18:44:29.831211000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,21,1,2018-03-26 18:44:35.869685000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,22,1,2018-03-26 18:44:41.887742000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,22,1,2018-03-26 18:44:47.917195000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,22,1,2018-03-26 18:44:53.939892000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,22,1,2018-03-26 18:45:07.085268000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:45:12.641463000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:45:18.656184000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:45:24.672156000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:45:30.689705000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:45:44.286679000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:45:57.601333000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:46:06.104983000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:46:14.254940000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,21,1,2018-03-26 18:46:22.791528000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,21,1,2018-03-26 18:46:30.911027000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,21,1,2018-03-26 18:46:37.026457000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,21,1,2018-03-26 18:46:48.091242000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,21,1,2018-03-26 18:46:53.652431000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,21,1,2018-03-26 18:46:59.212180000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,21,1,2018-03-26 18:47:07.755397000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,21,1,2018-03-26 18:47:15.097450000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,21,1,2018-03-26 18:47:20.680851000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,21,1,2018-03-26 18:47:26.263591000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,21,1,2018-03-26 18:47:32.830999000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,21,1,2018-03-26 18:47:39.086101000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,21,1,2018-03-26 18:47:45.132390000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,21,1,2018-03-26 18:47:53.267811000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,21,1,2018-03-26 18:47:58.822403000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,21,1,2018-03-26 18:48:04.384209000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,21,1,2018-03-26 18:48:15.408977000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,21,1,2018-03-26 18:48:21.448991000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,22,1,2018-03-26 18:48:29.554731000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,22,1,2018-03-26 18:48:35.459445000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,22,1,2018-03-26 18:48:43.998261000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,22,1,2018-03-26 18:48:52.087604000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,22,1,2018-03-26 18:48:57.645867000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:49:06.077319000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',44,22,1,2018-03-26 18:49:15.105490000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:49:20.855632000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:49:29.401405000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:49:34.970224000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:49:40.529205999,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:49:46.382250000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:49:57.457668000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:50:06.282115000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:50:16.894278000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:50:22.779737000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:50:28.794307000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:50:34.803815000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:50:43.355650000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:50:49.855923000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:51:00.575942000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,23,1,2018-03-26 18:51:28.768232000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:51:34.347834000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:51:40.053034000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:51:48.284491000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:51:53.871314000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:52:02.256384000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:52:10.347042000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,24,1,2018-03-26 18:52:43.928801000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:52:50.522624000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',39,23,1,2018-03-26 18:52:58.612418000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',39,23,1,2018-03-26 18:53:04.330370000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',39,23,1,2018-03-26 18:53:15.418989000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',39,23,1,2018-03-26 18:53:20.245217000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:53:24.986981000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:53:29.870844000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:53:34.603019000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:53:39.359438000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:53:44.060886000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:53:48.764185000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:53:56.026967000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:54:00.731369000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:54:20.616589000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:54:25.342031000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:54:30.041904000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:54:34.791389000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:54:39.537446000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:54:44.251848000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:54:59.065676000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:55:03.767794000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:55:26.216845000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:55:30.963301000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:55:38.191808000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:56:08.164780000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:56:12.912477000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:56:27.760754000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:56:32.486975000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:56:37.217886000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:57:04.668016000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:57:09.373650000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:57:14.129147000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:57:21.358937000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 18:57:26.077710000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:57:48.456628000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 18:57:58.253660000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,22,1,2018-03-26 18:58:02.974155000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:58:30.416527000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:58:35.156518000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:58:39.895675000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:58:59.804494000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 18:59:04.532537000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:59:14.288622000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:59:18.996284000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 18:59:23.714458000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:59:33.505429000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 18:59:40.765887000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 19:00:13.301042000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 19:00:38.264670000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 19:00:45.495948000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,23,1,2018-03-26 19:00:50.201839000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,22,1,2018-03-26 19:01:15.152997000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,22,1,2018-03-26 19:01:19.857626000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8', None, None,1,2018-03-26 19:02:01.938787000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,21,1,2018-03-26 19:02:29.445287000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,21,1,2018-03-26 19:02:34.177546000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,21,1,2018-03-26 19:02:38.883919000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,21,1,2018-03-26 19:02:43.626152000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,21,1,2018-03-26 19:03:00.986731000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,22,1,2018-03-26 19:03:33.521503000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,22,1,2018-03-26 19:03:38.238920000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',45,22,1,2018-03-26 19:03:42.952505000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 19:03:52.756002000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 19:04:00.046570000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,22,1,2018-03-26 19:04:04.831843000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',43,23,1,2018-03-26 19:04:24.703795000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',42,23,1,2018-03-26 19:04:34.696881000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 19:04:52.075267000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 19:04:57.085847000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',41,23,1,2018-03-26 19:05:02.160726000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',39,24,1,2018-03-26 19:05:39.695006000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,24,1,2018-03-26 19:05:59.572025000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,24,1,2018-03-26 19:06:11.871954000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',40,24,1,2018-03-26 19:06:16.575549000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',39,24,1,2018-03-26 19:06:36.451990000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',38,24,1,2018-03-26 19:06:44.501761000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',38,24,1,2018-03-26 19:06:56.795304000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8', None, None,1,2018-03-26 19:07:39.073620000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',39,23,1,2018-03-26 19:07:44.334269000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',39,23,1,2018-03-26 19:07:59.766375000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',39,23,1,2018-03-26 19:08:04.950703000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8', None, None,1,2018-03-26 19:08:47.557842000,pi5
 'gnfuv-temp-exp1-55d487b85b-5ztk8',37,24,1,2018-03-26 19:08:57.308171000,pi5
