Device,Humidity,Temperature,Experiment,time,Pi
 'gnfuv-temp-exp1-55d487b85b-5g2xh',19,40,1,2018-03-26 17:51:02.541230000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',19,40,1,2018-03-26 17:51:09.181306000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,40,1,2018-03-26 17:51:15.821989000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,40,1,2018-03-26 17:51:22.462386000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,40,1,2018-03-26 17:51:31.630287000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,40,1,2018-03-26 17:51:35.742562000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,40,1,2018-03-26 17:51:42.381438000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,40,1,2018-03-26 17:51:49.022040000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,40,1,2018-03-26 17:51:58.189726000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,40,1,2018-03-26 17:52:02.302657000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,39,1,2018-03-26 17:52:08.943433000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,40,1,2018-03-26 17:52:18.107258000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,40,1,2018-03-26 17:52:24.782112000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,40,1,2018-03-26 17:52:31.423445000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,40,1,2018-03-26 17:52:37.659576000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,40,1,2018-03-26 17:52:43.902254000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,40,1,2018-03-26 17:52:50.142366000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,40,1,2018-03-26 17:52:56.382404000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,40,1,2018-03-26 17:53:02.619388000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,40,1,2018-03-26 17:53:08.863357000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,40,1,2018-03-26 17:53:15.103147000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,40,1,2018-03-26 17:53:26.394019000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,40,1,2018-03-26 17:53:33.022024000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,40,1,2018-03-26 17:53:39.261909000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',19,40,1,2018-03-26 17:53:45.506484999,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,41,1,2018-03-26 17:53:51.743341000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,41,1,2018-03-26 17:53:57.982861000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,41,1,2018-03-26 17:54:04.223174000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',19,41,1,2018-03-26 17:54:15.513452000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,41,1,2018-03-26 17:54:24.671890000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',19,40,1,2018-03-26 17:54:30.906827000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,41,1,2018-03-26 17:54:34.471495000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,41,1,2018-03-26 17:54:41.101553000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,41,1,2018-03-26 17:54:47.741283000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,41,1,2018-03-26 17:54:54.382397000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',19,41,1,2018-03-26 17:55:03.551065000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',19,41,1,2018-03-26 17:55:10.222789000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',19,41,1,2018-03-26 17:55:19.392482000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,41,1,2018-03-26 17:55:23.501363000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',19,40,1,2018-03-26 17:55:30.142721000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,41,1,2018-03-26 17:55:36.782560000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',19,40,1,2018-03-26 17:55:43.021225000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',19,40,1,2018-03-26 17:55:49.262025999,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,40,1,2018-03-26 17:55:55.504638000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,40,1,2018-03-26 17:56:01.742363000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,40,1,2018-03-26 17:56:10.509791000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,40,1,2018-03-26 17:56:16.749123000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,40,1,2018-03-26 17:56:20.301116000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',20,40,1,2018-03-26 17:56:26.942320000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,39,1,2018-03-26 17:56:38.638544000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,39,1,2018-03-26 17:56:42.781436000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,39,1,2018-03-26 17:56:49.423671000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,39,1,2018-03-26 17:57:01.116575000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,39,1,2018-03-26 17:57:05.259421000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',21,39,1,2018-03-26 17:57:11.902130000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',22,39,1,2018-03-26 17:57:18.543099000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',22,39,1,2018-03-26 17:57:25.181335000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',22,39,1,2018-03-26 17:57:31.821443000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',22,39,1,2018-03-26 17:57:38.462415000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',23,39,1,2018-03-26 17:57:45.103214000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',22,38,1,2018-03-26 17:57:51.742106000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',22,38,1,2018-03-26 17:57:58.381332000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',23,38,1,2018-03-26 17:58:05.019485000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',23,38,1,2018-03-26 17:58:19.245267000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',24,38,1,2018-03-26 17:58:28.434667000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',24,38,1,2018-03-26 17:58:32.542567000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',23,37,1,2018-03-26 17:58:39.183650000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',23,37,1,2018-03-26 17:58:45.821416000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',24,37,1,2018-03-26 17:58:52.461407000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',24,37,1,2018-03-26 17:59:04.161830000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',24,37,1,2018-03-26 17:59:08.303553000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',25,37,1,2018-03-26 17:59:14.943424000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',26,36,1,2018-03-26 17:59:29.164125000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',26,36,1,2018-03-26 17:59:33.903059000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',26,36,1,2018-03-26 17:59:43.069316000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',27,36,1,2018-03-26 17:59:52.266229000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',26,35,1,2018-03-26 18:00:01.471030000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',27,35,1,2018-03-26 18:00:08.141620000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',27,35,1,2018-03-26 18:00:14.782279000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',28,35,1,2018-03-26 18:00:23.951860000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',28,35,1,2018-03-26 18:00:28.063227000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',28,35,1,2018-03-26 18:00:34.702650000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',29,34,1,2018-03-26 18:00:41.343436000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',29,34,1,2018-03-26 18:00:47.983538000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',30,34,1,2018-03-26 18:00:59.678761000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',30,34,1,2018-03-26 18:01:03.822587000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',30,34,1,2018-03-26 18:01:10.463382000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',31,34,1,2018-03-26 18:01:17.103623000,pi2
 'gnfuv-temp-exp1-55d487b85b-5g2xh',31,33,1,2018-03-26 18:01:26.266001000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',57,19,1,2018-03-26 16:23:49.802919000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',57,19,1,2018-03-26 16:23:54.512548000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',57,19,1,2018-03-26 16:23:59.225413000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',57,19,1,2018-03-26 16:24:06.494145000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',57,19,1,2018-03-26 16:24:16.277324000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',57,19,1,2018-03-26 16:24:20.983427000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',57,19,1,2018-03-26 16:24:25.716733000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',57,19,1,2018-03-26 16:24:30.443113000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',57,19,1,2018-03-26 16:24:37.740707000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',57,19,1,2018-03-26 16:24:42.451373000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',57,19,1,2018-03-26 16:24:47.194110000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',57,19,1,2018-03-26 16:24:54.464617000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',57,19,1,2018-03-26 16:25:01.698958000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',56,19,1,2018-03-26 16:25:11.503093000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',56,19,1,2018-03-26 16:25:16.249108000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',56,3,1,2018-03-26 16:25:26.046574000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',56,20,1,2018-03-26 16:25:30.760713000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',55,20,1,2018-03-26 16:25:38.074804000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',55,20,1,2018-03-26 16:25:42.817729000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',55,20,1,2018-03-26 16:25:52.611399000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',55,20,1,2018-03-26 16:25:57.339779000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',55,20,1,2018-03-26 16:26:02.046872000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',54,20,1,2018-03-26 16:26:06.757053000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',54,20,1,2018-03-26 16:26:11.509502000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',54,20,1,2018-03-26 16:26:16.224497000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',54,20,1,2018-03-26 16:26:20.991946000,pi2
 'gnfuv-temp-exp1-55d487b85b-6zfgq',54,20,1,2018-03-26 16:26:25.754007000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:26:34.871357000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:26:47.226158000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:26:54.596028000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:26:59.362148000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:27:04.209430000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:27:08.985869000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:27:13.740662000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:27:21.045932000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:27:25.784581000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:27:30.600451000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:27:35.433790000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:27:40.218594000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:27:44.988216000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:27:49.808999000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:27:57.160755000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:28:01.985398000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:28:06.725782000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:28:14.121368000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:28:19.045560000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:28:23.811339000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:28:28.593545000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:28:33.343081000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:28:38.127632000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:28:42.890467000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:28:47.689379000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:28:52.525043999,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:28:59.908809000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:29:04.721043000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:29:09.548922000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:29:14.346189000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:29:19.195835000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:29:26.557199000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:29:31.311154000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:29:36.254348000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:29:41.050782000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:29:48.347741000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:29:53.108140000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:29:57.924827000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:30:02.748433000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:30:07.590944000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:30:12.430820000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:30:17.179670000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:30:22.152858000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:30:26.947871000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:30:31.743868000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:30:36.524526999,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:30:41.294139000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:30:48.579752000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:30:53.308099000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:30:58.089040000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:31:02.871366000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:31:07.774289000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:31:12.682161000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:31:17.484061000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:31:24.907225000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:31:29.700280000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:31:34.525471000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:31:39.284457000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:31:44.054097000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:31:48.814139000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:31:56.123053000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:32:01.054590000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:32:05.828057000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:32:10.803403000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:32:15.564109000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:32:20.343416000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:32:27.776047000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:32:32.604171000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:32:37.562601000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:32:52.448696000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:32:57.267805000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:33:02.162601000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:33:11.981819000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:33:19.287847000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:33:24.038559000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:33:31.336017000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:33:38.589566000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:33:43.372509000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:33:48.175781000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:33:55.502729000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:34:02.801748000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:34:07.563116000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:34:12.417046000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:34:24.776481000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',44,25,1,2018-03-26 10:34:29.515267999,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:34:34.375051000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:34:39.163392000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:34:44.145039000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:34:48.936772000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:34:53.702361000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:34:58.617011000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:35:06.007939000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:35:10.780939000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:35:18.102047000,pi2
 'gnfuv-temp-exp1-55d487b85b-7k5px',43,25,1,2018-03-26 10:35:27.931468000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',15,43,1,2018-03-26 19:28:49.650596000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx', None, None,1,2018-03-26 19:29:31.851606000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',16,44,1,2018-03-26 19:29:36.593568000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',15,43,1,2018-03-26 19:29:41.327698000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',15,43,1,2018-03-26 19:29:48.555502000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',16,43,1,2018-03-26 19:30:21.076370000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',16,43,1,2018-03-26 19:30:30.859356000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',16,43,1,2018-03-26 19:30:40.638391000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',16,43,1,2018-03-26 19:30:50.480321000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',16,43,1,2018-03-26 19:31:05.307865000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',17,43,1,2018-03-26 19:31:10.126758000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',16,42,1,2018-03-26 19:31:14.854630000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',18,42,1,2018-03-26 19:31:54.923017000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',19,42,1,2018-03-26 19:32:16.198045000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',19,41,1,2018-03-26 19:32:33.552341000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',19,42,1,2018-03-26 19:32:38.277774000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx', None, None,1,2018-03-26 19:33:21.414993000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',20,42,1,2018-03-26 19:33:31.906237000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',20,41,1,2018-03-26 19:33:36.929016000,pi2
 'gnfuv-temp-exp1-55d487b85b-7kxwx',21,41,1,2018-03-26 19:34:06.899823000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf',15,43,1,2018-03-26 19:28:47.104717000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf',15,43,1,2018-03-26 19:28:52.247643000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf',16,44,1,2018-03-26 19:29:27.282730000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf',15,43,1,2018-03-26 19:30:02.330109000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf', None, None,1,2018-03-26 19:30:44.435519000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf',16,43,1,2018-03-26 19:30:49.202393000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf',17,42,1,2018-03-26 19:31:26.788278000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf',17,42,1,2018-03-26 19:31:32.937415000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf', None, None,1,2018-03-26 19:32:15.000712000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf',19,42,1,2018-03-26 19:32:22.219766000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf', None, None,1,2018-03-26 19:33:04.318863000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf',20,42,1,2018-03-26 19:33:09.105746000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf',20,42,1,2018-03-26 19:33:16.398690000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf',20,41,1,2018-03-26 19:33:28.697263000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf',20,41,1,2018-03-26 19:33:34.525119000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf',20,41,1,2018-03-26 19:33:39.257023999,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf',21,41,1,2018-03-26 19:33:51.551010000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf', None, None,1,2018-03-26 19:34:33.669220000,pi2
 'gnfuv-temp-exp1-55d487b85b-9jxjf',22,41,1,2018-03-26 19:34:43.437887000,pi2
 'gnfuv-temp-exp1-55d487b85b-j2pn2',15,43,1,2018-03-26 18:50:38.661505000,pi2
 'gnfuv-temp-exp1-55d487b85b-j2pn2',16,44,1,2018-03-26 18:50:44.884233000,pi2
 'gnfuv-temp-exp1-55d487b85b-j2pn2',16,44,1,2018-03-26 18:50:51.917337000,pi2
 'gnfuv-temp-exp1-55d487b85b-j2pn2',16,44,1,2018-03-26 18:51:00.005134000,pi2
 'gnfuv-temp-exp1-55d487b85b-j2pn2',16,44,1,2018-03-26 18:51:06.305717000,pi2
